"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,3,"org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$1,org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$2,org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy","SnapshotPolicy$1,SnapshotPolicy$2,SnapshotPolicy",""
"communityStronglyConnectedComponentId",1,1,"org.axonframework.eventsourcing.snapshot.inmemory.InMemorySnapshotStore","InMemorySnapshotStore",""
"communityStronglyConnectedComponentId",2,2,"org.axonframework.eventsourcing.eventstore.InterceptingEventStore,org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingEventStoreTransaction","InterceptingEventStore,InterceptingEventStore$InterceptingEventStoreTransaction",""
"communityStronglyConnectedComponentId",3,1,"org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingAppender","InterceptingEventStore$InterceptingAppender",""
"communityStronglyConnectedComponentId",4,2,"org.axonframework.eventsourcing.eventstore.StartPosition,org.axonframework.eventsourcing.eventstore.Position","StartPosition,Position",""
"communityStronglyConnectedComponentId",5,1,"org.axonframework.eventsourcing.eventstore.MetadataBasedTagResolver","MetadataBasedTagResolver",""
"communityStronglyConnectedComponentId",6,3,"org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$OriginConsistencyMarker,org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$InfinityConsistencyMarker,org.axonframework.eventsourcing.eventstore.ConsistencyMarker","ConsistencyMarkers$OriginConsistencyMarker,ConsistencyMarkers$InfinityConsistencyMarker,ConsistencyMarker",""
"communityStronglyConnectedComponentId",7,1,"org.axonframework.eventsourcing.eventstore.TerminalEventMessage","TerminalEventMessage",""
"communityStronglyConnectedComponentId",8,1,"org.axonframework.eventsourcing.CriteriaResolver","CriteriaResolver",""
"communityStronglyConnectedComponentId",9,3,"org.axonframework.eventsourcing.eventstore.SourcingStrategy$Snapshot,org.axonframework.eventsourcing.eventstore.SourcingStrategy$Absolute,org.axonframework.eventsourcing.eventstore.SourcingStrategy","SourcingStrategy$Snapshot,SourcingStrategy$Absolute,SourcingStrategy",""
"communityStronglyConnectedComponentId",10,1,"org.axonframework.eventsourcing.eventstore.SnapshotEventMessage","SnapshotEventMessage",""
"communityStronglyConnectedComponentId",11,1,"org.axonframework.eventsourcing.EventSourcedEntityFactory","EventSourcedEntityFactory",""
"communityStronglyConnectedComponentId",12,1,"org.axonframework.eventsourcing.eventstore.TagResolver","TagResolver",""
"communityStronglyConnectedComponentId",13,3,"org.axonframework.eventsourcing.eventstore.NoAppendCondition,org.axonframework.eventsourcing.eventstore.DefaultAppendCondition,org.axonframework.eventsourcing.eventstore.AppendCondition","NoAppendCondition,DefaultAppendCondition,AppendCondition",""
"communityStronglyConnectedComponentId",14,2,"org.axonframework.eventsourcing.eventstore.EventCoordinator$1,org.axonframework.eventsourcing.eventstore.EventCoordinator","EventCoordinator$1,EventCoordinator",""
"communityStronglyConnectedComponentId",15,2,"org.axonframework.eventsourcing.eventstore.DefaultSourcingCondition,org.axonframework.eventsourcing.eventstore.SourcingCondition","DefaultSourcingCondition,SourcingCondition",""
"communityStronglyConnectedComponentId",16,1,"org.axonframework.eventsourcing.snapshot.store.SnapshotStore","SnapshotStore",""
"communityStronglyConnectedComponentId",17,1,"org.axonframework.eventsourcing.eventstore.EventStore","EventStore",""
"communityStronglyConnectedComponentId",18,1,"org.axonframework.eventsourcing.eventstore.EventStoreTransaction","EventStoreTransaction",""
"communityStronglyConnectedComponentId",19,1,"org.axonframework.eventsourcing.eventstore.EventCoordinator$Handle","EventCoordinator$Handle",""
"communityStronglyConnectedComponentId",20,1,"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine",""
"communityStronglyConnectedComponentId",21,1,"org.axonframework.eventsourcing.snapshot.api.EvolutionResult","EvolutionResult",""
"communityStronglyConnectedComponentId",22,1,"org.axonframework.eventsourcing.snapshot.api.Snapshot","Snapshot",""
"communityStronglyConnectedComponentId",23,1,"org.axonframework.eventsourcing.eventstore.EmptyAppendTransaction","EmptyAppendTransaction",""
"communityStronglyConnectedComponentId",24,1,"org.axonframework.eventsourcing.EntityMissingAfterLoadOrCreateException","EntityMissingAfterLoadOrCreateException",""
"communityStronglyConnectedComponentId",25,1,"org.axonframework.eventsourcing.EntityMissingAfterFirstEventException","EntityMissingAfterFirstEventException",""
"communityStronglyConnectedComponentId",26,1,"org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler$SnapshotIncompatibleException","SnapshottingEntityLifecycleHandler$SnapshotIncompatibleException",""
"communityStronglyConnectedComponentId",27,1,"org.axonframework.eventsourcing.handler.SimpleEntityLifecycleHandler","SimpleEntityLifecycleHandler",""
"communityStronglyConnectedComponentId",28,1,"org.axonframework.eventsourcing.handler.InitializingEntityEvolver","InitializingEntityEvolver",""
"communityStronglyConnectedComponentId",29,1,"org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler","SnapshottingEntityLifecycleHandler",""
"communityStronglyConnectedComponentId",30,1,"org.axonframework.eventsourcing.eventstore.StreamSpliterator","StreamSpliterator",""
"communityStronglyConnectedComponentId",31,1,"org.axonframework.eventsourcing.eventstore.PayloadBasedTagResolver","PayloadBasedTagResolver",""
"communityStronglyConnectedComponentId",32,1,"org.axonframework.eventsourcing.eventstore.ContinuousMessageStream","ContinuousMessageStream",""
"communityStronglyConnectedComponentId",33,1,"org.axonframework.eventsourcing.handler.EntityLifecycleHandler","EntityLifecycleHandler",""
"communityStronglyConnectedComponentId",34,1,"org.axonframework.eventsourcing.handler.SourcingHandler","SourcingHandler",""
"communityStronglyConnectedComponentId",35,1,"org.axonframework.eventsourcing.eventstore.TaggedEventMessage","TaggedEventMessage",""
"communityStronglyConnectedComponentId",36,1,"org.axonframework.eventsourcing.eventstore.EventStorageEngine$AppendTransaction","EventStorageEngine$AppendTransaction",""
"communityStronglyConnectedComponentId",37,1,"org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$TokenAndEvent","AggregateBasedJpaEventStorageEngine$TokenAndEvent",""
"communityStronglyConnectedComponentId",38,3,"org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$2,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$1,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine","AggregateBasedJpaEventStorageEngine$2,AggregateBasedJpaEventStorageEngine$1,AggregateBasedJpaEventStorageEngine",""
"communityStronglyConnectedComponentId",39,1,"org.axonframework.eventsourcing.eventstore.jpa.GapAwareTrackingTokenOperations","GapAwareTrackingTokenOperations",""
"communityStronglyConnectedComponentId",40,2,"org.axonframework.eventsourcing.annotation.EventTag,org.axonframework.eventsourcing.annotation.EventTags","EventTag,EventTags",""
"communityStronglyConnectedComponentId",41,1,"org.axonframework.eventsourcing.eventstore.AbstractConsistencyMarker","AbstractConsistencyMarker",""
"communityStronglyConnectedComponentId",42,1,"org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine$AggregateSource","AggregateBasedJpaEventStorageEngine$AggregateSource",""
"communityStronglyConnectedComponentId",43,1,"org.axonframework.eventsourcing.eventstore.AggregateSequenceNumberPosition","AggregateSequenceNumberPosition",""
"communityStronglyConnectedComponentId",44,2,"org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker$AggregateSequencer,org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker","AggregateBasedConsistencyMarker$AggregateSequencer,AggregateBasedConsistencyMarker",""
"communityStronglyConnectedComponentId",45,5,"org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$1,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedSourcingEventMessageStream,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedStreamingEventMessageStream,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedMessageStream","InMemoryEventStorageEngine,InMemoryEventStorageEngine$1,InMemoryEventStorageEngine$MapBackedSourcingEventMessageStream,InMemoryEventStorageEngine$MapBackedStreamingEventMessageStream,InMemoryEventStorageEngine$MapBackedMessageStream",""
"communityStronglyConnectedComponentId",46,1,"org.axonframework.eventsourcing.eventstore.AppendEventsTransactionRejectedException","AppendEventsTransactionRejectedException",""
"communityStronglyConnectedComponentId",47,1,"org.axonframework.eventsourcing.eventstore.GlobalIndexConsistencyMarker","GlobalIndexConsistencyMarker",""
"communityStronglyConnectedComponentId",48,1,"org.axonframework.eventsourcing.eventstore.GlobalIndexPosition","GlobalIndexPosition",""
"communityStronglyConnectedComponentId",49,1,"org.axonframework.eventsourcing.eventstore.EventStoreException","EventStoreException",""
"communityStronglyConnectedComponentId",50,1,"org.axonframework.eventsourcing.eventstore.ConsistencyMarkers","ConsistencyMarkers",""
"communityStronglyConnectedComponentId",51,1,"org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver","AnnotationBasedTagResolver",""
"communityStronglyConnectedComponentId",52,1,"org.axonframework.eventsourcing.eventstore.SnapshotCapableEventStorageEngine","SnapshotCapableEventStorageEngine",""
"communityStronglyConnectedComponentId",53,1,"org.axonframework.eventsourcing.eventstore.AggregateBasedEventStorageEngineUtils","AggregateBasedEventStorageEngineUtils",""
"communityStronglyConnectedComponentId",54,1,"org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver","SQLErrorCodesResolver",""
"communityStronglyConnectedComponentId",55,1,"org.axonframework.eventsourcing.eventstore.jpa.AggregateEventEntry","AggregateEventEntry",""
"communityStronglyConnectedComponentId",56,1,"org.axonframework.eventsourcing.eventstore.TooManyTagsOnEventMessageException","TooManyTagsOnEventMessageException",""
"communityStronglyConnectedComponentId",57,1,"org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver$TagResolutionException","AnnotationBasedTagResolver$TagResolutionException",""
"communityStronglyConnectedComponentId",58,1,"org.axonframework.eventsourcing.eventstore.GenericTaggedEventMessage","GenericTaggedEventMessage",""
"communityStronglyConnectedComponentId",59,1,"org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngineConfiguration","AggregateBasedJpaEventStorageEngineConfiguration",""
"communityStronglyConnectedComponentId",60,2,"org.axonframework.eventsourcing.eventstore.jpa.JpaPollingEventCoordinator,org.axonframework.eventsourcing.eventstore.jpa.JpaPollingEventCoordinator$1","JpaPollingEventCoordinator,JpaPollingEventCoordinator$1",""
"communityStronglyConnectedComponentId",61,1,"org.axonframework.eventsourcing.eventstore.jpa.SQLStateResolver","SQLStateResolver",""
"communityStronglyConnectedComponentId",62,1,"org.axonframework.eventsourcing.eventstore.StorageEngineBackedEventStore","StorageEngineBackedEventStore",""
"communityStronglyConnectedComponentId",63,1,"org.axonframework.eventsourcing.eventstore.DefaultEventStoreTransaction","DefaultEventStoreTransaction",""
"communityStronglyConnectedComponentId",64,1,"org.axonframework.eventsourcing.eventstore.MultiTagResolver","MultiTagResolver",""
"communityStronglyConnectedComponentId",65,1,"org.axonframework.eventsourcing.EventSourcingRepository$EventSourcedEntity","EventSourcingRepository$EventSourcedEntity",""
"communityStronglyConnectedComponentId",66,1,"org.axonframework.eventsourcing.EventSourcingRepository","EventSourcingRepository",""
