"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.11,11,"org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorConfiguration,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.core.timeout.HandlerTimeoutHandlerEnhancerDefinition,org.axonframework.messaging.queryhandling.SimpleQueryBus,io.axoniq.framework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine,io.axoniq.framework.axonserver.connector.command.AxonServerCommandBusConnector",""
0.1,9,"org.axonframework.messaging.tracing.Span,org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.messaging.core.annotation.HandlerTypeResolver,io.axoniq.framework.axonserver.connector.configuration.AxonServerConfigurationEnhancer,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule,org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition,org.axonframework.modelling.configuration.EntityModule",""
0.09,5,"org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.common.AxonConfigurationException,org.axonframework.common.configuration.ComponentRegistry",""
0.08,8,"org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.queryhandling.QueryMessage,org.axonframework.conversion.Converter,org.axonframework.common.ObjectUtils,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule,org.axonframework.test.matchers.Matchers",""
0.07,9,"org.axonframework.messaging.core.MessageType,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken,org.axonframework.conversion.ConversionException,org.axonframework.common.ReflectionUtils,org.axonframework.common.TypeReference,org.axonframework.common.annotation.AnnotationUtils,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine",""
0.06,6,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.configuration.MessagingConfigurationDefaults,io.axoniq.framework.axonserver.connector.shared.ExceptionFactory,org.axonframework.common.AxonException",""
0.05,6,"org.axonframework.messaging.core.MessageStream,org.axonframework.common.Assert,org.axonframework.common.Registration,org.axonframework.common.infra.DescribableComponent,org.axonframework.common.configuration.Configuration,org.axonframework.common.FutureUtils",""
0.04,1,"org.axonframework.messaging.core.annotation.Message",""
0.03,3,"org.axonframework.messaging.core.Message,org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.common.BuilderUtils",""
0.02,2,"org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.conversion.ContentTypeConverter",""
0.01,2,"org.axonframework.common.infra.ComponentDescriptor,org.axonframework.common.annotation.Internal",""
0,161,"org.axonframework.messaging.commandhandling.CommandDispatchException,org.axonframework.messaging.core.MessageHandler,org.axonframework.messaging.eventhandling.DelegatingEventBus,org.axonframework.messaging.commandhandling.annotation.CommandHandler,org.axonframework.messaging.core.annotation.HasHandlerAttributes,org.axonframework.messaging.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.eventhandling.replay.ResetNotSupportedException,org.axonframework.messaging.eventhandling.replay.annotation.AllowReplay,org.axonframework.messaging.eventhandling.replay.annotation.ReplayContext",""
