"sourceProject","sourceScan","sourceRootProject","isDifferentTargetProject","isDifferentTargetScan","isDifferentTargetRootProject","distance","distanceTotalPairCount","distanceTotalSourceCount","distanceTotalTargetCount","pairCount","sourceNodeCount","targetNodeCount","examples","exampleProjects","exampleScans","Source Cypher File: Path_Finding/Path_Finding_5_All_pairs_shortest_path_distribution_per_project.cypher"
,,,,,,1,25,8,8,25,8,8,"/axon-spring-boot-autoconfigure-4.11.2.jar -> /axon-modelling-4.11.2.jar,/axon-configuration-4.11.2.jar -> /axon-modelling-4.11.2.jar,/axon-server-connector-4.11.2.jar -> /axon-modelling-4.11.2.jar,/axon-disruptor-4.11.2.jar -> /axon-modelling-4.11.2.jar","","",""
,,,,,,2,2,2,1,2,2,1,"/axon-spring-boot-autoconfigure-4.11.2.jar -> /axon-disruptor-4.11.2.jar,/axon-server-connector-4.11.2.jar -> /axon-disruptor-4.11.2.jar","","",""
